,Language,a,b,c,d,prompts
191,EL,σκύλος,πλακουντοφόρο,πόνι,"['θηλαστικό', 'άλογο', 'σπονδυλωτό', 'πλάσμα', 'θηρίο', 'ζώο', 'οργανισμός', 'πανίδα', 'πλακουντοφόρο', 'ευθήριο', 'ιππίδα', 'ζωντανό_ον', 'οπληφόρο_με_άνισες_οπλές', 'έμψυχο_ον', 'ευθήριο_θηλαστικό', 'περισσοδάκτυλος', 'πλακουντοφόρο_θηλαστικό', 'κρανιωτό', 'οπληφόρο_θηλαστικό', 'φυσική_οντότητα', 'περισσοδάκτυλο_θηλαστικό', 'ίππος']","το ""σκύλος"" είναι προς το ""πλακουντοφόρο"" ό,τι το ""πόνι"" προς το "
192,EL,γορίλας,πανίδα,χήνα,"['πουλερικό', 'πτηνό', 'σπονδυλωτό', 'πλάσμα', 'θηρίο', 'ον', 'ζώο', 'οργανισμός', 'πανίδα', 'χορδωτό', 'κατοικίδιο_πτηνό', 'υδρόβιο_πτηνό', 'έμψυχο_ον', 'χηνόμορφο_πτηνό', 'κρανιωτό', 'ζωντανό_ον', 'οικόσιτο_πτηνό']","το ""γορίλας"" είναι προς το ""πανίδα"" ό,τι το ""χήνα"" προς το "
193,EL,αλεπού,σαρκοφάγο,ουρακοτάγκος,"['πρωτεύον', 'σπονδυλωτό', 'πλάσμα', 'θηρίο', 'ον', 'ζώο', 'οργανισμός', 'πανίδα', 'πλακουντοφόρο', 'ανθρωποειδές', 'χορδωτό', 'ευθήριο', 'θηλαστικό', 'πήθικος', 'έμψυχο_ον', 'ευθήριο_θηλαστικό', 'πλακουντοφόρο_θηλαστικό', 'κρανιωτό', 'ζωντανό_ον']","το ""αλεπού"" είναι προς το ""σαρκοφάγο"" ό,τι το ""ουρακοτάγκος"" προς το "
194,EL,πεταλούδα,πλάσμα,ελάφι,"['βοοειδές', 'θηλαστικό', 'σπονδυλωτό', 'πλάσμα', 'οπληφόρο', 'θηρίο', 'ον', 'ζώο', 'οργανισμός', 'πανίδα', 'πλακουντοφόρο', 'αρτιοδάκτυλο', 'μηρυκαστικό', 'χορδωτό', 'ευθήριο', 'έμψυχο_ον', 'ευθήριο_θηλαστικό', 'πλακουντοφόρο_θηλαστικό', 'κρανιωτό', 'φυσική_οντότητα', 'οπληφόρο_με_ίσες_οπλές', 'αρτιοδάκτυλο_θηλαστικό', 'ζωντανό_ον']","το ""πεταλούδα"" είναι προς το ""πλάσμα"" ό,τι το ""ελάφι"" προς το "
195,EL,τίγρης,πανίδα,κογιότ,"['σπονδυλωτό', 'πλάσμα', 'θηρίο', 'κυνίδης', 'ον', 'ζώο', 'οργανισμός', 'πανίδα', 'πλακουντοφόρο', 'σαρκοφάγο', 'χορδωτό', 'ευθήριο', 'θηλαστικό', 'έμψυχο_ον', 'ευθήριο_θηλαστικό', 'πλακουντοφόρο_θηλαστικό', 'κρανιωτό', 'εξημερωμένο_ζώο', 'φυσική_οντότητα', 'κατοικίδιο_ζώο', 'ζωντανό_ον', 'οικόσιτο_ζώο']","το ""τίγρης"" είναι προς το ""πανίδα"" ό,τι το ""κογιότ"" προς το "
196,EL,γίββονας,πλακουντοφόρο,τσακάλι,"['σπονδυλωτό', 'πλάσμα', 'θηρίο', 'κυνίδης', 'ον', 'ζώο', 'οργανισμός', 'πανίδα', 'πλακουντοφόρο', 'σαρκοφάγο', 'χορδωτό', 'ευθήριο', 'θηλαστικό', 'έμψυχο_ον', 'ευθήριο_θηλαστικό', 'πλακουντοφόρο_θηλαστικό', 'κρανιωτό', 'εξημερωμένο_ζώο', 'φυσική_οντότητα', 'κατοικίδιο_ζώο', 'ζωντανό_ον', 'οικόσιτο_ζώο']","το ""γίββονας"" είναι προς το ""πλακουντοφόρο"" ό,τι το ""τσακάλι"" προς το "
197,EL,λύκος,φυσική_οντότητα,κογιότ,"['σπονδυλωτό', 'πλάσμα', 'θηρίο', 'κυνίδης', 'ον', 'ζώο', 'οργανισμός', 'πανίδα', 'πλακουντοφόρο', 'σαρκοφάγο', 'χορδωτό', 'ευθήριο', 'θηλαστικό', 'έμψυχο_ον', 'ευθήριο_θηλαστικό', 'πλακουντοφόρο_θηλαστικό', 'κρανιωτό', 'εξημερωμένο_ζώο', 'φυσική_οντότητα', 'κατοικίδιο_ζώο', 'ζωντανό_ον', 'οικόσιτο_ζώο']","το ""λύκος"" είναι προς το ""φυσική_οντότητα"" ό,τι το ""κογιότ"" προς το "
198,EL,γεράκι,πανίδα,μέλισσα,"['έντομο', 'ασπόνδυλο', 'πλάσμα', 'θηρίο', 'υμενόπτερο', 'ον', 'ζώο', 'οργανισμός', 'πανίδα', 'αρθρόποδο', 'υμενόπτερο_έντομο', 'έμψυχο_ον', 'ζωντανό_ον']","το ""γεράκι"" είναι προς το ""πανίδα"" ό,τι το ""μέλισσα"" προς το "
199,EL,τσακάλι,πανίδα,ελάφι,"['βοοειδές', 'θηλαστικό', 'σπονδυλωτό', 'πλάσμα', 'οπληφόρο', 'θηρίο', 'ον', 'ζώο', 'οργανισμός', 'πανίδα', 'πλακουντοφόρο', 'αρτιοδάκτυλο', 'μηρυκαστικό', 'χορδωτό', 'ευθήριο', 'έμψυχο_ον', 'ευθήριο_θηλαστικό', 'πλακουντοφόρο_θηλαστικό', 'κρανιωτό', 'φυσική_οντότητα', 'οπληφόρο_με_ίσες_οπλές', 'αρτιοδάκτυλο_θηλαστικό', 'ζωντανό_ον']","το ""τσακάλι"" είναι προς το ""πανίδα"" ό,τι το ""ελάφι"" προς το "
200,EL,λιοντάρι,πανίδα,λύκος,"['σπονδυλωτό', 'πλάσμα', 'θηρίο', 'κυνίδης', 'ον', 'ζώο', 'οργανισμός', 'πανίδα', 'πλακουντοφόρο', 'σαρκοφάγο', 'χορδωτό', 'ευθήριο', 'θηλαστικό', 'έμψυχο_ον', 'ευθήριο_θηλαστικό', 'πλακουντοφόρο_θηλαστικό', 'κρανιωτό', 'εξημερωμένο_ζώο', 'φυσική_οντότητα', 'κατοικίδιο_ζώο', 'ζωντανό_ον', 'οικόσιτο_ζώο']","το ""λιοντάρι"" είναι προς το ""πανίδα"" ό,τι το ""λύκος"" προς το "
201,EL,αλεπού,πανίδα,μυρμήγκι,"['έντομο', 'ασπόνδυλο', 'πλάσμα', 'θηρίο', 'υμενόπτερο', 'ον', 'ζώο', 'οργανισμός', 'πανίδα', 'αρθρόποδο', 'υμενόπτερο_έντομο', 'έμψυχο_ον', 'φυσική_οντότητα', 'ζωντανό_ον']","το ""αλεπού"" είναι προς το ""πανίδα"" ό,τι το ""μυρμήγκι"" προς το "
202,EL,ιαγουάρος,σαρκοφάγο,ποντίκι,"['τρωκτικό', 'σπονδυλωτό', 'πλάσμα', 'θηρίο', 'ζώο', 'οργανισμός', 'πανίδα', 'πλακουντοφόρο', 'χορδωτό', 'ευθήριο', 'θηλαστικό', 'ευθήριο_θηλαστικό', 'έμψυχο_ον', 'ζωντανό_ον', 'πλακουντοφόρο_θηλαστικό', 'κρανιωτό']","το ""ιαγουάρος"" είναι προς το ""σαρκοφάγο"" ό,τι το ""ποντίκι"" προς το "
203,EL,κουκουβάγια,σπονδυλωτό,σκύλος,"['σπονδυλωτό', 'πλάσμα', 'θηρίο', 'κυνίδης', 'ον', 'ζώο', 'οργανισμός', 'πανίδα', 'πλακουντοφόρο', 'σαρκοφάγο', 'χορδωτό', 'ευθήριο', 'θηλαστικό', 'έμψυχο_ον', 'ευθήριο_θηλαστικό', 'πλακουντοφόρο_θηλαστικό', 'κρανιωτό', 'εξημερωμένο_ζώο', 'φυσική_οντότητα', 'κατοικίδιο_ζώο', 'ζωντανό_ον', 'οικόσιτο_ζώο']","το ""κουκουβάγια"" είναι προς το ""σπονδυλωτό"" ό,τι το ""σκύλος"" προς το "
204,EL,πόνι,πανίδα,πεταλούδα,"['έντομο', 'πλάσμα', 'θηρίο', 'λεπιδόπτερο', 'ζώο', 'οργανισμός', 'πανίδα', 'αρθρόποδο', 'λεπιδόπτερο_έντομο', 'έμψυχο_ον', 'ζωντανό_ον']","το ""πόνι"" είναι προς το ""πανίδα"" ό,τι το ""πεταλούδα"" προς το "
205,EL,λιοντάρι,γάτα,μέλισσα,"['έντομο', 'ασπόνδυλο', 'πλάσμα', 'θηρίο', 'υμενόπτερο', 'ον', 'ζώο', 'οργανισμός', 'πανίδα', 'αρθρόποδο', 'υμενόπτερο_έντομο', 'έμψυχο_ον', 'ζωντανό_ον']","το ""λιοντάρι"" είναι προς το ""γάτα"" ό,τι το ""μέλισσα"" προς το "
206,EL,λεοπάρδαλη,πανίδα,γαλοπούλα,"['πουλερικό', 'πτηνό', 'σπονδυλωτό', 'πλάσμα', 'θηρίο', 'ον', 'ζώο', 'οργανισμός', 'πανίδα', 'χορδωτό', 'κατοικίδιο_πτηνό', 'έμψυχο_ον', 'ορνιθοειδές_πτηνό', 'κρανιωτό', 'ορνιθοειδές', 'ζωντανό_ον', 'οικόσιτο_πτηνό']","το ""λεοπάρδαλη"" είναι προς το ""πανίδα"" ό,τι το ""γαλοπούλα"" προς το "
207,EL,μυρμήγκι,πλακουντοφόρο,γάτα,"['αιλουροειδές', 'θηρίο', 'ζώο', 'οργανισμός', 'πανίδα', 'πλακουντοφόρο', 'σαρκοφάγο', 'χορδωτό', 'ευθήριο', 'θηλαστικό', 'ευθήριο_θηλαστικό', 'έμψυχο_ον', 'πλακουντοφόρο_θηλαστικό', 'κρανιωτό']","το ""μυρμήγκι"" είναι προς το ""πλακουντοφόρο"" ό,τι το ""γάτα"" προς το "
208,EL,αγελάδα,οργανισμός,κατσαρίδα,"['έντομο', 'ασπόνδυλο', 'πλάσμα', 'θηρίο', 'δικτυόπτερο_έντομο', 'ον', 'ζώο', 'οργανισμός', 'πανίδα', 'αρθρόποδο', 'έμψυχο_ον', 'φυσική_οντότητα', 'ζωντανό_ον']","το ""αγελάδα"" είναι προς το ""οργανισμός"" ό,τι το ""κατσαρίδα"" προς το "
209,EL,γορίλας,οργανισμός,άνθρωπος,"['πρωτεύον', 'σπονδυλωτό', 'πλάσμα', 'θηρίο', 'ον', 'ζώο', 'οργανισμός', 'πανίδα', 'πλακουντοφόρο', 'ανθρωποειδές', 'χορδωτό', 'ευθήριο', 'θηλαστικό', 'πήθικος', 'έμψυχο_ον', 'ευθήριο_θηλαστικό', 'πλακουντοφόρο_θηλαστικό', 'κρανιωτό', 'ζωντανό_ον']","το ""γορίλας"" είναι προς το ""οργανισμός"" ό,τι το ""άνθρωπος"" προς το "
210,IT,falco,uccello,tacchino,"['galloansere', 'uccello', 'vertebrato', 'pollame', 'creatura', 'bestia', 'essere_vivente', 'animale', 'organismo', 'fauna', 'cordato', 'pollo', 'uccello_galliforme', 'craniato', 'gallinaceo']","""falco"" sta a ""uccello"" come ""tacchino"" sta a  "
211,IT,bufalo,vertebrato,tigre,"['felino', 'gatto', 'bestia', 'animale', 'organismo', 'fauna', 'placentare', 'carnivoro', 'cordato', 'felide', 'euteriano', 'mammifero', 'mammifero_euteriano', 'essere_vivente', 'mammifero_placentare', 'craniato']","""bufalo"" sta a ""vertebrato"" come ""tigre"" sta a  "
212,IT,farfalla,insetto,tacchino,"['galloansere', 'uccello', 'vertebrato', 'pollame', 'creatura', 'bestia', 'essere_vivente', 'animale', 'organismo', 'fauna', 'cordato', 'pollo', 'uccello_galliforme', 'craniato', 'gallinaceo']","""farfalla"" sta a ""insetto"" come ""tacchino"" sta a  "
213,IT,pony,organismo,scarafaggio,"['insetto', 'invertebrato', 'creatura', 'bestia', 'insetto_ictyoptera', 'essere_vivente', 'animale', 'organismo', 'fauna', 'artropode', 'entità_fisica']","""pony"" sta a ""organismo"" come ""scarafaggio"" sta a  "
214,IT,anatra,uccello_acquatico,capra,"['bovide', 'mammifero', 'vertebrato', 'ungulato', 'bestia', 'essere', 'animale', 'organismo', 'fauna', 'placentare', 'artiodattile', 'cordato', 'euteriano', 'essere_vivente', 'mammifero_euteriano', 'mammifero_placentare', 'craniato', 'mammifero_artiodattile']","""anatra"" sta a ""uccello_acquatico"" come ""capra"" sta a  "
215,IT,sciacallo,animale_domestico,bufalo,"['bovide', 'mammifero', 'bisonte', 'mucca', 'vertebrato', 'creatura', 'ungulato', 'bestia', 'essere_vivente', 'animale', 'organismo', 'fauna', 'placentare', 'artiodattile', 'ruminante', 'cordato', 'euteriano', 'bovino', 'mammifero_euteriano', 'mammifero_placentare', 'entità_fisica', 'mammifero_artiodattile']","""sciacallo"" sta a ""animale_domestico"" come ""bufalo"" sta a  "
216,IT,formica,insetto,formica,"['insetto', 'inverterbrato', 'creatura', 'bestia', 'imenottero', 'essere', 'animale', 'organismo', 'fauna', 'artropode', 'insetto_imenottero', 'essere_vivente', 'entità_fisica', 'organismo,organismo_vivente']","""formica"" sta a ""insetto"" come ""formica"" sta a  "
217,IT,gatto,organismo,scoiattolo,"['roditore', 'vertebrato', 'creatura', 'bestia', 'animale', 'organismo', 'fauna', 'placentare', 'cordato', 'euteriano', 'mammifero', 'mammifero_euteriano', 'essere_vivente', 'mammifero_placentare', 'craniato']","""gatto"" sta a ""organismo"" come ""scoiattolo"" sta a  "
218,IT,sciacallo,entita_fisica,aquila,"['rapace', 'uccello', 'vertebrato', 'creatura', 'bestia', 'essere_vivente', 'animale', 'organismo', 'fauna', 'cordato', 'craniato', 'uccello_rapace']","""sciacallo"" sta a ""entita_fisica"" come ""aquila"" sta a  "
219,IT,tigre,organismo,anatra,"['galloansere', 'uccello', 'vertebrato', 'pollame', 'creatura', 'bestia', 'essere_vivente', 'animale', 'organismo', 'fauna', 'cordato', 'pollo', 'uccello_acquatico', 'anseriforme', 'craniato']","""tigre"" sta a ""organismo"" come ""anatra"" sta a  "
220,IT,farfalla,organismo,pony,"['bovide', 'mammifero', 'cavallo', 'vertebrato', 'creatura', 'bestia', 'animale', 'organismo', 'fauna', 'placentare', 'euteriano', 'equino', 'equide', 'essere_vivente', 'mammifero_euteriano', 'perissodattile', 'mammifero_placentare', 'craniato', 'ungulato', 'entità_fisica', 'mammifero_perissodattile', 'cavallo_selvatico']","""farfalla"" sta a ""organismo"" come ""pony"" sta a  "
221,IT,cane,placentare,pony,"['bovide', 'mammifero', 'cavallo', 'vertebrato', 'creatura', 'bestia', 'animale', 'organismo', 'fauna', 'placentare', 'euteriano', 'equino', 'equide', 'essere_vivente', 'mammifero_euteriano', 'perissodattile', 'mammifero_placentare', 'craniato', 'ungulato', 'entità_fisica', 'mammifero_perissodattile', 'cavallo_selvatico']","""cane"" sta a ""placentare"" come ""pony"" sta a  "
222,IT,gorilla,fauna,oca,"['galloansere', 'uccello', 'vertebrato', 'pollame', 'creatura', 'bestia', 'essere_vivente', 'animale', 'organismo', 'fauna', 'cordato', 'pollo', 'uccello_acquatico', 'anseriforme', 'craniato']","""gorilla"" sta a ""fauna"" come ""oca"" sta a  "
223,IT,volpe,carnivoro,orango,"['primato', 'vertebrato', 'creatura', 'bestia', 'essere_vivente', 'animale', 'organismo', 'fauna', 'placentare', 'ominide', 'cordato', 'euteriano', 'mammifero', 'scimmia', 'mammifero_euteriano', 'mammifero_placentare', 'craniato', 'entità_fisica']","""volpe"" sta a ""carnivoro"" come ""orango"" sta a  "
224,IT,farfalla,creatura,cervo,"['bovide', 'mammifero', 'vertebrato', 'creatura', 'ungulato', 'bestia', 'essere_vivente', 'animale', 'organismo', 'fauna', 'placentare', 'artiodattile', 'ruminante', 'cordato', 'euteriano', 'bovino', 'mammifero_euteriano', 'mammifero_placentare', 'craniato', 'entita_fisica', 'mammifero_artiodattile']","""farfalla"" sta a ""creatura"" come ""cervo"" sta a  "
225,IT,tigre,fauna,coyote,"['canino', 'vertebrato', 'creatura', 'bestia', 'canide', 'essere_vivente', 'animale', 'organismo', 'fauna', 'placentare', 'carnivoro', 'cordato', 'euteriano', 'mammifero', 'mammifero_euteriano', 'locomozione_animale', 'mammifero_placentare', 'animale_domestico', 'entità_fisica']","""tigre"" sta a ""fauna"" come ""coyote"" sta a  "
226,IT,gibbone,placentare,sciacallo,"['canino', 'vertebrato', 'creatura', 'bestia', 'canide', 'essere', 'animale', 'organismo', 'fauna', 'placentare', 'carnivoro', 'cordato', 'euteriano', 'mammifero', 'essere_vivente', 'mammifero_euteriano', 'mammifero_placentare', 'craniato', 'animale_domestico', 'entita_fisica']","""gibbone"" sta a ""placentare"" come ""sciacallo"" sta a  "
227,IT,lupo,entità_fisica,coyote,"['canino', 'vertebrato', 'creatura', 'bestia', 'canide', 'essere_vivente', 'animale', 'organismo', 'fauna', 'placentare', 'carnivoro', 'cordato', 'euteriano', 'mammifero', 'mammifero_euteriano', 'locomozione_animale', 'mammifero_placentare', 'animale_domestico', 'entità_fisica']","""lupo"" sta a ""entità_fisica"" come ""coyote"" sta a  "
228,IT,falco,fauna,ape,"['insetto', 'invertebrato', 'creatura', 'bestia', 'imenottero', 'essere', 'animale', 'organismo', 'fauna', 'artropode', 'insetto_imenottero']","""falco"" sta a ""fauna"" come ""ape"" sta a  "
229,IT,sciacallo,fauna,cervo,"['bovide', 'mammifero', 'vertebrato', 'creatura', 'ungulato', 'bestia', 'essere_vivente', 'animale', 'organismo', 'fauna', 'placentare', 'artiodattile', 'ruminante', 'cordato', 'euteriano', 'bovino', 'mammifero_euteriano', 'mammifero_placentare', 'craniato', 'entita_fisica', 'mammifero_artiodattile']","""sciacallo"" sta a ""fauna"" come ""cervo"" sta a  "
230,IT,leone,fauna,lupo,"['canino', 'vertebrato', 'creatura', 'bestia', 'canide', 'essere_vivente', 'animale', 'organismo', 'fauna', 'placentare', 'carnivoro', 'cordato', 'euteriano', 'mammifero', 'mammifero_euteriano', 'mammifero_placentare', 'craniato', 'animale_domestico', 'entità_fisica']","""leone"" sta a ""fauna"" come ""lupo"" sta a  "
231,IT,volpe,fauna,formica,"['insetto', 'inverterbrato', 'creatura', 'bestia', 'imenottero', 'essere', 'animale', 'organismo', 'fauna', 'artropode', 'insetto_imenottero', 'essere_vivente', 'entità_fisica', 'organismo,organismo_vivente']","""volpe"" sta a ""fauna"" come ""formica"" sta a  "
232,IT,giaguaro,carnivoro,topo,"['roditore', 'vertebrato', 'creatura', 'bestia', 'organismo', 'fauna', 'placentare', 'cordato', 'euteriano', 'mammifero', 'mammifero_euteriano', 'mammifero_placentare', 'craniato', 'animale']","""giaguaro"" sta a ""carnivoro"" come ""topo"" sta a  "
233,IT,gufo,vertebrato,cane,"['canino', 'vertebrato', 'creatura', 'bestia', 'canide', 'essere_vivente', 'animale', 'organismo', 'fauna', 'placentare', 'carnivoro', 'cordato', 'euteriano', 'mammifero', 'mammifero_euteriano', 'mammifero_placentare', 'craniato', 'animale_domestico', 'entita_fisica']","""gufo"" sta a ""vertebrato"" come ""cane"" sta a  "
234,IT,pony,fauna,farfalla,"['insetto', 'creatura', 'bestia', 'lepidottero', 'animale', 'organismo', 'fauna', 'artropode', 'insetto_lepidottero', 'essere_vivente']","""pony"" sta a ""fauna"" come ""farfalla"" sta a  "
235,IT,leone,gatto,ape,"['insetto', 'invertebrato', 'creatura', 'bestia', 'imenottero', 'essere', 'animale', 'organismo', 'fauna', 'artropode', 'insetto_imenottero']","""leone"" sta a ""gatto"" come ""ape"" sta a  "
236,IT,leopardo,fauna,tacchino,"['galloansere', 'uccello', 'vertebrato', 'pollame', 'creatura', 'bestia', 'essere_vivente', 'animale', 'organismo', 'fauna', 'cordato', 'pollo', 'uccello_galliforme', 'craniato', 'gallinaceo']","""leopardo"" sta a ""fauna"" come ""tacchino"" sta a  "
237,IT,formica,placentare,gatto,"['felino', 'bestia', 'animale', 'organismo', 'fauna', 'placentare', 'carnivoro', 'cordato', 'felide', 'euteriano', 'mammifero', 'mammifero_euteriano', 'essere_vivente', 'mammifero_placentare', 'vertebrato']","""formica"" sta a ""placentare"" come ""gatto"" sta a  "
238,IT,mucca,organismo,scarafaggio,"['insetto', 'invertebrato', 'creatura', 'bestia', 'insetto_ictyoptera', 'essere_vivente', 'animale', 'organismo', 'fauna', 'artropode', 'entità_fisica']","""mucca"" sta a ""organismo"" come ""scarafaggio"" sta a  "
239,IT,gorilla,organismo,essere_umano,"['primato', 'vertebrato', 'creatura', 'bestia', 'essere_vivente', 'animale', 'organismo', 'fauna', 'placentare', 'ominide', 'cordato', 'euteriano', 'mammifero', 'scimmia', 'mammifero_euteriano', 'mammifero_placentare', 'craniato', 'entità_fisica']","""gorilla"" sta a ""organismo"" come ""essere_umano"" sta a  "
240,RO,pajură,pasăre,curcan,"['orătanie', 'pasăre', 'vertebrată', 'păsări_de_curte', 'creatură', 'fiară', 'ființă', 'animal', 'organism', 'faună', 'cordată', 'orătănie_domestică', 'ființă_animată', 'pasăre_galinacee', 'craniat', 'galinacee', 'viețuitoare']","""pajură"" este pentru ""pasăre"" cum ""curcan"" este pentru "
241,RO,bivol,vertebrată,tigru,"['felină', 'pisică', 'fiară', 'animal', 'organism', 'faună', 'placentară', 'carnivor', 'cordată', 'felid', 'eutherian', 'mamifer', 'mamifer_eutherian', 'fință_animată', 'manifer_placentar', 'craniat', 'pisică_mare']","""bivol"" este pentru ""vertebrată"" cum ""tigru"" este pentru "
242,RO,fluture,insectă,curcan,"['orătanie', 'pasăre', 'vertebrată', 'păsări_de_curte', 'creatură', 'fiară', 'ființă', 'animal', 'organism', 'faună', 'cordată', 'orătănie_domestică', 'ființă_animată', 'pasăre_galinacee', 'craniat', 'galinacee', 'viețuitoare']","""fluture"" este pentru ""insectă"" cum ""curcan"" este pentru "
243,RO,pomei,organism,gândac_de_bucătărie,"['insectă', 'invertebrată', 'creatură', 'fiară', 'insectă_dictiopteră', 'ființă', 'animal', 'organism', 'faună', 'artropod', 'ființă_animată', 'entitate_fizică', 'viețuitoare']","""pomei"" este pentru ""organism"" cum ""gândac_de_bucătărie"" este pentru "
244,RO,rață,pasăre_de_apă,capră,"['bovid', 'mamifer', 'vertebrată', 'ungulat', 'fiară', 'ființă', 'animal', 'organism', 'faună', 'placentară', 'artiodactil', 'cordată', 'eutherian', 'ființă_animată', 'mamifer_eutherian', 'mamifer_placentar', 'craniat', 'mamifer_cu_copite', 'ungulat_cu_degete_pare', 'manifer_artiodactil', 'viețuitoare']","""rață"" este pentru ""pasăre_de_apă"" cum ""capră"" este pentru "
